changed_comp,multiplier,b6,T100,T365,T10000,logT10000,M10000,NK10000,CTL10000,B10000,t_to_1e5,t_to_1e6,t_to_1e5_plot,t_to_1e6_plot,auc_0_365,auc_0_1000,final_state
Tumor,0.1,6.533337553376234e-7,2278.018871956906,3653.4222488091996,9.738860271909108e6,6.9885081794414825,486969.24799217394,717.2159369641605,15.773824873833368,205.26849888032334,1150.0,1160.0,1150.0,1160.0,959220.2070887017,3.8560014032639875e6,tumor_dominant
Tumor,0.1,6.859002518299215e-7,2118.077184327981,3047.959205562906,3203.1233145772762,3.5057092220844455,660.1561117068065,207081.83391116152,849.8083165562696,116258.16127119922,NaN,NaN,10000.0,10000.0,850420.9188148221,2.859947871488531e6,intermediate
Tumor,0.1,7.200900789478258e-7,1965.3431809760007,2625.051976079316,2665.1546621912394,3.425885338996805,633.2576989540961,210430.7021495824,741.8656910065044,120011.04869244699,NaN,NaN,10000.0,10000.0,761545.2759264314,2.4499941723736143e6,intermediate
Tumor,0.1,7.559841542785492e-7,1819.7723516493888,2301.5710100874517,2315.264058973656,3.3647880683619893,615.7631721058044,212667.5316352109,665.4152306947391,122584.72637229195,NaN,NaN,10000.0,10000.0,686018.6960782743,2.1551741490288926e6,intermediate
Tumor,0.1,7.936674288796335e-7,1681.2994646831503,2039.6773734730937,2044.9601078960154,3.3108971615904466,602.2479858880863,214428.39778450856,602.6949733360993,124649.84374867976,NaN,NaN,10000.0,10000.0,620188.600383156,1.9184030399375332e6,intermediate
Tumor,0.1,8.33229088333924e-7,1549.8400745446936,1819.588335201961,1821.7779966365267,3.2607337774279577,591.0888845783547,215904.42448286776,548.353305594741,126408.13450285315,NaN,NaN,10000.0,10000.0,561816.8165897031,1.7185246322026774e6,intermediate
Tumor,0.1,8.747627638264501e-7,1425.2921465330558,1629.8770470126628,1630.8285068629993,3.212674515669976,581.5414195267467,217183.507809913,499.9307290914897,127952.34713542779,NaN,NaN,10000.0,10000.0,509432.37915887684,1.5449613854628785e6,intermediate
Tumor,0.1,9.183667537427913e-7,1307.5375872796185,1463.4250953309163,1463.8524116516917,3.1657938704006203,573.1926096393405,218314.4917094739,456.0654523571732,129333.94251231439,NaN,NaN,10000.0,10000.0,462016.1146117942,1.391543134708101e6,intermediate
Tumor,0.1,9.641442563133607e-7,1196.4438080124244,1315.526810061649,1315.7232535194391,3.1194945053345173,565.786144218505,219327.72431613234,415.9168791569168,130584.80853139597,NaN,NaN,10000.0,10000.0,418831.91455752694,1.2543080595821228e6,intermediate
Tumor,0.1,1.0122036138542432e-6,1091.8651662105692,1182.9183822224265,1183.0103104638908,3.073355484277169,559.1505112431707,220243.53216237848,378.92705529076613,131726.2274909315,NaN,NaN,10000.0,10000.0,379329.7674730573,1.1305377772140617e6,intermediate
Tumor,0.1,1.0626585691826105e-6,993.6443893534157,1063.2441251719831,1063.287751175281,3.027059063910327,553.1643814835006,221076.28521784517,344.7055983830399,132773.17680906664,NaN,NaN,10000.0,10000.0,343086.7584586144,1.0182728736216265e6,intermediate
Tumor,0.1,1.1156285348135952e-6,901.6138596683165,954.7454197818658,954.7662708944231,2.980351700151191,547.7383089762308,221836.58648146424,312.96785196571955,133736.6570420222,NaN,NaN,10000.0,10000.0,309769.45201248786,916045.3219827814,controlled
Tumor,0.1,1.1712388755757056e-6,815.596841051234,856.0703723891352,856.0804611650115,2.9330215946182836,542.8040229356977,222532.5358998152,283.49866767053777,134625.03711413653,NaN,NaN,10000.0,10000.0,279108.9605357798,822719.7023644806,controlled
Tumor,0.1,1.229621205313694e-6,735.408567395852,766.1524060644039,766.1572012417159,2.8848843660825425,538.3078474792396,223170.5009424546,256.13026778380845,135444.8706450226,NaN,NaN,10000.0,10000.0,250883.8626650474,737393.5796828252,controlled
Tumor,0.1,1.2909136983810517e-6,660.857251768593,684.129994387754,684.1323602040947,2.8357744806213687,534.2066151372215,223755.63359036302,230.7275191100749,136201.45782487764,NaN,NaN,10000.0,10000.0,224908.17080819226,659332.1472636643,controlled
Tumor,0.1,1.3552614166593774e-6,591.7449668233751,609.2919333651125,609.2930881247265,2.7855384513816475,530.4646536354912,224292.18971031375,207.17832371176735,136899.17620566988,NaN,NaN,10000.0,10000.0,201022.64513505748,587923.7213712272,controlled
Tumor,0.1,1.4228166528785383e-6,527.8684502906553,541.039024420226,541.0396192265522,2.734031031524772,527.051983163314,224783.77892471172,185.38657275756148,137541.75894011316,NaN,NaN,10000.0,10000.0,179088.39706630283,522648.51890749164,controlled
Tumor,0.1,1.4937392910502137e-6,469.0197979529264,478.85658606435874,478.85685898224966,2.6811117069064925,523.9428413794775,225233.5230620584,165.26735141598516,138132.4599151284,NaN,NaN,10000.0,10000.0,158982.09546416032,463056.19314704894,controlled
Tumor,0.1,1.568197184867829e-6,414.98710367992396,422.2943756347609,422.29450427714926,2.6266426299727064,521.1147230748891,225644.18386602073,146.74325608926054,138674.19537254533,NaN,NaN,10000.0,10000.0,140592.326458751,408749.3372455552,controlled
Tumor,0.1,1.646366554968472e-6,365.5550205191479,370.95167244875915,370.9517227800167,2.5704865745839145,518.5475799991378,226018.2476626831,129.7418348270312,139169.6314911947,NaN,NaN,10000.0,10000.0,123816.80101189787,359371.15333866497,controlled
Tumor,0.1,1.7284324059969565e-6,320.5052900225358,324.46604365324265,324.4660692256683,2.512505718814611,516.2233009663743,226357.9967417115,114.19359468324713,139621.2633001506,NaN,NaN,10000.0,10000.0,108560.20040509084,314596.1564660224,controlled
Tumor,0.1,1.8145889644591558e-6,279.61725510387953,282.5048212408648,282.50483406334513,2.452560468481614,514.1252400676933,226665.5565245901,100.03059474867173,140031.462337517,NaN,NaN,10000.0,10000.0,94732.51377918497,274123.0845871622,controlled
Tumor,0.1,1.9050401384008434e-6,242.66835238793075,244.75862893651967,244.75863306161594,2.390508782761215,512.237929120932,226942.93668633126,87.18540632393953,140402.52118597724,NaN,NaN,10000.0,10000.0,82247.76150340392,237669.49549014887,controlled
Tumor,0.1,2.0000000000000003e-6,209.43464882300248,210.93643101511438,210.9364327182387,2.326205620082366,510.5468200220091,227192.05872451625,75.59042162726298,140736.68046485446,NaN,NaN,10000.0,10000.0,71023.03010226735,204967.66596118445,controlled
Tumor,0.2,3.000000000000001e-7,5818.295700103206,9.746108930982314e6,9.746112134521281e6,6.988831448437963,487331.1356422071,716.6844619916905,15.762163834967163,205.11613110732222,185.0,200.0,185.0,200.0,1.4775909894570327e9,7.666372160556863e9,tumor_dominant
Tumor,0.2,3.14953993832204e-7,5552.539711829183,9.74580019814088e6,9.745805328747915e6,6.988817776715724,487315.825211048,716.7069312196357,15.762657366550526,205.12257233064742,190.0,205.0,190.0,205.0,1.429390683990613e9,7.617977012775554e9,tumor_dominant
Tumor,0.2,3.306533941028525e-7,5291.444954936599,9.745474521531107e6,9.745483219120963e6,6.988803422567832,487299.7510755285,716.7305227582135,15.763174863106139,205.12933584548676,195.0,210.0,195.0,210.0,1.3753652511873107e9,7.563747002136405e9,tumor_dominant
Tumor,0.2,3.471353568228903e-7,5035.386952148092,9.745129266855597e6,9.74514504170846e6,6.988788351881846,487282.87511324126,716.7552927857935,15.76371827608929,205.1364371708589,205.0,215.0,205.0,215.0,1.314418223794365e9,7.502585156244484e9,tumor_dominant
Tumor,0.2,3.644388901057883e-7,4784.717795260585,9.744758962582685e6,9.744789994387781e6,6.98877252883512,487265.1572959435,716.7813003051231,15.764288941788156,205.1438931902198,210.0,225.0,210.0,225.0,1.2451478844240887e9,7.433089198317999e9,tumor_dominant
Tumor,0.2,3.8260494648864557e-7,4539.764307936765,9.744349835080354e6,9.744417234930534e6,6.988755915808549,487246.5555939878,716.8086072865882,15.764888290607423,205.1517216138953,220.0,235.0,220.0,235.0,1.1657282029938364e9,7.353432424854616e9,tumor_dominant
Tumor,0.2,4.0167651985518443e-7,4300.826530009375,9.743860373644559e6,9.744025878990892e6,6.988738473295914,487227.0258759288,716.8372788188653,15.76551723576729,205.15994151487163,230.0,240.0,230.0,240.0,1.0737302714244126e9,7.261184930738213e9,tumor_dominant
Tumor,0.2,4.2169874719003627e-7,4068.1764250007045,9.74314042076716e6,9.743614997992238e6,6.988720159808585,487206.5218030639,716.8673832673621,15.766177676256302,205.16857217031475,240.0,255.0,240.0,255.0,9.658402902060485e8,7.153030727102021e9,tumor_dominant
Tumor,0.2,4.427190154051293e-7,3842.0569225029826,9.741520660576139e6,9.743183616907187e6,6.988700931775356,487184.9947186423,716.8989924408703,15.766870659779054,205.17763459157712,250.0,265.0,250.0,265.0,8.374031938012016e8,7.024306963983181e9,tumor_dominant
Tumor,0.2,4.6478707349102155e-7,3622.6813087308074,9.735122627643947e6,9.742730711925182e6,6.9886807434371505,487162.3935314769,716.9321817668628,15.767599272870859,205.18714926050725,270.0,280.0,270.0,280.0,6.816568150894965e8,6.868209242535831e9,tumor_dominant
Tumor,0.2,4.879551502585967e-7,3410.2328746312237,9.692037817590255e6,9.742255208002439e6,6.98865954673632,487138.6645936645,716.9670304759021,15.76836397932228,205.19713991034186,290.0,300.0,290.0,300.0,4.885494899512396e8,6.67434254110858e9,tumor_dominant
Tumor,0.2,5.122780779497939e-7,3204.864868628778,9.190492811411744e6,9.741755976287425e6,6.988637291200254,487113.75157211686,717.0036217956712,15.76916682295898,205.20763022479352,315.0,330.0,315.0,330.0,2.458340358410949e8,6.425857437536934e9,tumor_dominant
Tumor,0.2,5.378134220099089e-7,3006.700823706307,2.3458287354121176e6,9.74123183141618e6,6.988613923819005,487087.59531358216,717.042043155116,15.77000967548608,205.21864530435528,345.0,360.0,345.0,360.0,1.770628703658569e7,6.093198856405023e9,tumor_dominant
Tumor,0.2,5.646216173286177e-7,2815.8349873888683,18648.43614194122,9.740681528670417e6,6.988589388916608,487060.1337028221,717.0823863992853,15.770894421294399,205.23021158462504,395.0,410.0,395.0,410.0,1.7877623848251419e6,5.618412226219697e9,tumor_dominant
Tumor,0.2,5.927661112721535e-7,2632.333207705455,6990.773392676169,9.740103760991272e6,6.988563628015757,487031.30151358974,717.1247480154318,15.771824315857108,205.24235583542995,475.0,490.0,475.0,490.0,1.32032630549429e6,4.866686876948854e9,tumor_dominant
Tumor,0.2,6.223135138451644e-7,2456.2338345391827,4673.501652587773,9.739497155841788e6,6.988536579695488,487001.0302520396,717.169229370999,15.772799822290239,205.25510850576714,620.0,635.0,620.0,635.0,1.105481453547926e6,3.4133270813250093e9,tumor_dominant
Tumor,0.2,6.533337553376234e-7,2287.548974925018,3655.6378865708452,9.738860271909073e6,6.988508179441482,486969.24799217394,717.2159369641613,15.773825272798312,205.26849854599357,1145.0,1160.0,1145.0,1160.0,962222.1413056217,3.861307945057385e6,tumor_dominant
Tumor,0.2,6.859002518299215e-7,2126.2657976998125,3048.7833263864673,3203.123311114267,3.505709221615061,660.1561116105627,207081.83389202712,849.8083168998267,116258.16123879552,NaN,NaN,10000.0,10000.0,852938.7476488269,2.8625908808748485e6,intermediate
Tumor,0.2,7.200900789478258e-7,1972.3480157095769,2625.3925528696864,2665.154668390863,3.425885340006672,633.2576978441557,210430.70212984964,741.8656886468043,120011.04867300687,NaN,NaN,10000.0,10000.0,763726.2415221808,2.4522082747455984e6,intermediate
Tumor,0.2,7.559841542785492e-7,1825.7374653547183,2301.7215585172626,2315.264058067899,3.3647880681921616,615.7631696177671,212667.53151794604,665.4152279313005,122584.72619779961,NaN,NaN,10000.0,10000.0,687942.6205942997,2.1571094606575007e6,intermediate
Tumor,0.2,7.936674288796335e-7,1686.355692843176,2039.7470326308028,2044.9601116847623,3.310897162394681,602.2479863534955,214428.39782604124,602.6949731422353,124649.84381667104,NaN,NaN,10000.0,10000.0,621904.6738648886,1.9201235318030815e6,intermediate
Tumor,0.2,8.33229088333924e-7,1554.1056479601668,1819.6216201317866,1821.7779947360389,3.2607337769751483,591.0888865022087,215904.42456316657,548.3533080073084,126408.1346203113,NaN,NaN,10000.0,10000.0,563358.2402220388,1.720067898500945e6,intermediate
Tumor,0.2,8.747627638264501e-7,1428.8732855654666,1629.8933230771747,1630.8285147993192,3.2126745177821463,581.5414214026899,217183.50794575058,499.930729275108,127952.34735452819,NaN,NaN,10000.0,10000.0,510823.13263193157,1.546352944557689e6,intermediate
Tumor,0.2,9.183667537427913e-7,1310.5292347029194,1463.4331885643585,1463.8523997219725,3.1657938668637375,573.1926086182788,218314.4915880117,456.06545408835154,129333.94230628568,NaN,NaN,10000.0,10000.0,463274.44448574155,1.3928018289972488e6,intermediate
Tumor,0.2,9.641442563133607e-7,1198.9303243371464,1315.530884404842,1315.7232393127347,3.119494500648724,565.7861441816318,219327.72422559015,415.9168825267756,130584.80836677691,NaN,NaN,10000.0,10000.0,419972.2855290988,1.2554485993310793e6,intermediate
Tumor,0.2,1.0122036138542432e-6,1093.9211151384345,1182.9204513708091,1183.0103082709663,3.073355483472805,559.1505100521376,220243.53208828534,378.9270548144405,131726.22737274933,NaN,NaN,10000.0,10000.0,380364.02805242257,1.1315721171624113e6,intermediate
Tumor,0.2,1.0626585691826105e-6,995.3352808018135,1063.245182552012,1063.2877207364254,3.0270590514894127,553.1643790099317,221076.28488680988,344.70560442492337,132773.17623745033,NaN,NaN,10000.0,10000.0,344024.8753952035,1.0192110285657878e6,intermediate
Tumor,0.2,1.1156285348135952e-6,902.9969332546794,954.7459626055629,954.7662712181391,2.9803517002982853,547.7383088617137,221836.5864778111,312.96785178619047,133736.65703700506,NaN,NaN,10000.0,10000.0,310619.99348766333,916895.8817763482,controlled
